area,name,lat,long,status,note,location
玉川,101-7,35.6114531,139.6306989,0,○,玉川税務署南側
玉川,101-8,35.6142189,139.6286885,0,○,東京都市大学二子幼稚園北側
中町,102-1,35.61990917,139.6423625,0,○,玉川中町公園南側
上野毛,102-2,35.6191363,139.6388356,0,○,上野毛四丁目緑地南側
中町,102-3,35.616862,139.643981,0,○,玉川中学校東側
中町,102-4,35.6171193,139.6421629,0,○,中町小学校西側
中町,102-5,35.619901,139.641975,0,○,玉川中町公園北側
中町,102-6,35.6162444,139.6390354,0,○,中町幼稚園北側
中町,102-7,35.6160198,139.643532,0,○,玉川中学校南側
中町,102-8,35.616709,139.645431,0,○,中町四丁目公園西側
中町,102-9,35.6147593,139.6422581,0,○,谷沢川（田向橋南側）
中町,103-1,35.6137967,139.6467093,0,○,等々力園西側
中町,103-2,35.612976,139.645153,0,○,金剛寺東側
中町,103-3,35.610084,139.643796,0,○,玉川小学校南側
中町,103-4,35.611567,139.641199,0,○,中町二丁目公園南側
中町,103-5,35.6106548,139.6442311,0,○,玉川小学校東側
中町,103-6,35.60937,139.640968,0,○,中町南公園西側
中町,103-7,35.610779,139.643055,0,○,玉川小学校西側
中町,103-8,35.6084741,139.643609,0,○,権蔵橋公園西側
野毛,104-1,35.606179,139.643012,0,○,玉川野毛町公園北側
野毛,104-2,35.6056561,139.6413811,0,○,玉川野毛町公園西側
野毛,104-3,35.604696,139.643323,0,○,玉川野毛町公園東側
野毛,104-4,35.6055644,139.6376473,0,○,丸子川
野毛,104-5,35.601712,139.641576,0,○,丸子川（大日橋脇）
野毛,104-6,35.6037519,139.6440091,0,○,公園予定地南側
野毛,104-7,35.599874,139.643991,0,○,玉川清掃事務所西側
深沢,105-1,35.620264,139.647214,0,○,都立園芸高等学校北側
深沢,105-2,35.61968,139.651699,0,○,深沢神社東側
等々力,105-3,35.61608,139.650433,0,○,玉川郵便局東側
等々力,105-4,35.6135259,139.652629,0,○,東京都市大学等々力中学校・高等学校東側
等々力,105-5,35.615858,139.653959,0,○,等々力小学校南側
等々力,105-6,35.6159765,139.6530692,0,○,等々力小学校西側
等々力,105-7,35.614132,139.655576,0,○,畑南側
等々力,105-8,35.616139,139.6541994,0,○,等々力小学校東側
深沢,105-9,35.6168291,139.6480901,0,○,都立園芸高等学校南側
等々力,106-1,35.6088428,139.6481356,0,○,玉川総合支所西側
等々力,106-2,35.611327,139.650887,0,○,玉川神社西側
等々力,106-3,35.60756,139.64816,0,○,等々力２－３１遊び場東側
等々力,106-4,35.608972,139.649498,0,○,(財)東京都道路整備保全公社等々力駐車場西側
等々力,106-5,35.606863,139.646502,0,○,等々力渓谷公園東側
等々力,106-6,35.606883,139.652068,0,○,トヨタ自動車(株)等々力アパート北側
等々力,106-7,35.608567,139.649091,0,○,等々力自転車等駐車場
等々力,106-8,35.605862,139.652339,0,○,尾山台地区会館駐輪場北側
等々力,107-1,35.604368,139.649458,0,○,東京電力(株)尾山台変電所北側
玉堤,107-2,35.594938,139.651655,0,○,東京都市大学テニスコ－ト南側
尾山台,107-3,35.600001,139.655153,0,○,宇佐神社南側
尾山台,107-4,35.599824,139.650269,0,○,尾山台ナザレン幼稚園西側
玉堤,107-5,35.599037,139.64772,0,○,玉堤小学校南側
玉堤,107-6,35.596713,139.650548,0,○,東京都市大学南側
尾山台,107-7,35.60198,139.651272,0,○,狐塚古墳緑地西側
玉堤,107-8,35.599831,139.646918,0,○,玉堤小学校西側
等々力,108-1,35.609968,139.655564,0,○,等々力五丁目はなみずき公園西側
等々力,108-2,35.6096191,139.6577801,0,○,畑東側
尾山台,108-3,35.605029,139.656162,0,○,尾山台中学校南側
尾山台,108-4,35.602356,139.65598,0,○,東京電力(株)渋谷電力所多摩川分室西側
尾山台,108-5,35.6058861,139.6564556,0,○,尾山台中学校北側
尾山台,108-6,35.605581,139.655189,0,○,尾山台中学校西側
尾山台,108-7,35.604408,139.653483,0,○,尾山台小学校西側
尾山台,108-8,35.604827,139.654165,0,○,尾山台小学校北側
奥沢,109-1,35.606747,139.66505,0,○,玉川聖学院体育館棟北側
等々力,109-2,35.612707,139.656539,0,○,等々力六丁目公園南側
奥沢,109-3,35.607584,139.659631,0,○,浄真寺西側
等々力,109-4,35.610252,139.661243,0,○,八幡中学校南側
等々力,109-5,35.610984,139.660656,0,○,八幡中学校西側
奥沢,109-6,35.6065424,139.6618814,0,○,九品仏広場東側
奥沢,109-7,35.607175,139.664331,0,○,奥沢郵政社宅西側
等々力,109-8,35.6123866,139.6579938,0,○,等々力六丁目広場西側
玉川田園調布,110-1,35.601443,139.660705,0,○,東京都水道局研修・開発センター北側
尾山台,110-2,35.60028095,139.6575319,0,○,道路脇花壇
玉川田園調布,110-3,35.6009635,139.66255,0,○,玉川浄水場用地北側
奥沢,110-4,35.603441,139.660061,0,○,九品仏小学校北側
奥沢,110-5,35.6030353,139.6595778,0,○,九品仏小学校西側
奥沢,110-6,35.602774,139.660072,0,○,九品仏小学校南側
玉川田園調布,110-7,35.600955,139.659101,0,○,ぽかぽか広場西側
玉川田園調布,110-8,35.59933417,139.6628384,0,○,玉川浄水場用地東側
奥沢,111-1,35.605406,139.671436,0,○,奥沢神社東側
奥沢,111-2,35.606268,139.667043,0,○,自由が丘駅第一自転車等駐車場南側
奥沢,111-3,35.605562,139.667049,0,○,個人宅東側
玉川田園調布,111-4,35.6028897,139.6668238,0,○,八幡小学校北側
玉川田園調布,111-5,35.6022601,139.6664479,0,○,八幡小学校西側
奥沢,111-6,35.601521,139.668983,0,○,ユアスペースエンヤ奥沢４丁目北側
奥沢,111-7,35.605134,139.67119,0,○,奥沢神社南側
玉川田園調布,111-8,35.6023928,139.6674271,0,○,八幡小学校東側
奥沢,112-1,35.60757,139.672223,0,○,奥沢二丁目公園西側
奥沢,112-2,35.6062225,139.6730538,0,○,読書空間みかも南側
奥沢,112-3,35.59977,139.673102,0,○,旧奥沢まちづくりセンター南側
奥沢,112-4,35.599456,139.674443,0,○,奥沢小学校西側
奥沢,112-5,35.607208,139.674631,0,○,個人宅東側
奥沢,112-6,35.601547,139.672576,0,○,玉川消防署奥沢消防出張所東側
奥沢,112-7,35.5993227,139.6747591,0,○,奥沢小学校南側
奥沢,112-8,35.599771,139.6754705,0,○,奥沢小学校東側
奥沢,113-1,35.605478,139.678782,0,○,東京電力(株)大岡山変電所北側
奥沢,113-2,35.601867,139.67913,0,○,奥沢中学校西側
奥沢,113-3,35.603282,139.676622,0,○,井上香料製造所西側
奥沢,113-4,35.6007447,139.679577,0,○,奥沢公園東側
奥沢,113-5,35.602956,139.67999,0,○,奥沢中学校東側
奥沢,113-6,35.601866,139.680092,0,○,奥沢中学校南側
奥沢,113-7,35.599599,139.680151,0,○,南奥沢保育園南側
奥沢,113-8,35.598338,139.679864,0,○,東玉川小学校西側
東玉川,114-1,35.5936554,139.6768175,0,○,田園調布学園運動場西側
東玉川,114-2,35.5941921,139.6777941,0,○,田園調布学園運動場東側
東玉川,114-3,35.593773,139.677397,0,○,田園調布学園運動場南側
東玉川,114-4,35.597125,139.678642,0,○,東玉川地区会館北側
東玉川,114-5,35.596025,139.673997,0,○,田園調布学園第二校舎北側
東玉川,114-6,35.595494,139.679798,0,○,個人宅東側
東玉川,114-7,35.595123,139.673844,0,○,田園調布学園本校舎南側
東玉川,114-8,35.595214,139.679176,0,○,個人宅西側
